Report Number,Route Type,Road Name,Cross-Street Name,Collision Type,Municipality,Weather,Surface Condition,Traffic Control,Speed Limit,Latitude,Longitude,Date,Time,Year,Month,Day
DD5610004T,Municipality,TOWER OAKS BLVD,TOWER OAKS DR,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,25,39.0652,-77.15467167,2018-11-24,09:23:00,2018,11,24
DD5610002X,Municipality,THORNDEN RD,HENRY RD,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.0708,-77.12675,2017-07-09,14:43:00,2017,7,9
MCP2663000T,Maryland (State),BROOKVILLE RD,RAYMOND ST,SINGLE VEHICLE,MATINS ADDITION,CLEAR,DRY,NO CONTROLS,25,38.97732667,-77.07135,2019-09-11,20:55:00,2019,9,11
EJ7878003T,Maryland (State),FREDERICK RD,LAKE FOREST BLVD,SAME DIR REND LEFT TURN,GAITHERSBURG,CLEAR,ICE,TRAFFIC SIGNAL,30,39.15010829,-77.20899516,2022-01-03,23:23:00,2022,1,3
EJ7851001V,Municipality,RUSSELL AVE,CHRISTOPHER AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,30,39.15771056,-77.21340537,2016-11-14,11:56:00,2016,11,14
DD5522001D,Maryland (State),HUNGERFORD DR,PARK RD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.08524667,-77.14833167,2015-03-03,16:44:00,2015,3,3
DM8386000D,Maryland (State),PINEY BRANCH RD,TAKOMA AVE,UNKNOWN,TAKOMA PARK,SNOW,ICE,NO CONTROLS,25,38.98028833,-77.01702167,2016-01-21,01:07:00,2016,1,21
MCP2859000Y,Maryland (State),CLOPPER RD,FIRSTFIELD RD,SAME DIR REAR END,GAITHERSBURG,CLOUDY,DRY,NO CONTROLS,35,39.14397413,-77.224617,2015-05-11,10:16:00,2015,5,11
MCP1291003C,Maryland (State),GREAT SENECA HWY,LAKELANDS DR,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,50,39.120785,-77.225555,2021-08-29,20:45:00,2021,8,29
EJ7809000F,Maryland (State),CLOPPER RD,TWELVE OAKS DR,SAME DIR REAR END,GAITHERSBURG,,DRY,NO CONTROLS,35,39.14672667,-77.22967,2015-01-10,10:57:00,2015,1,10
EJ77810032,Municipality,S SUMMIT AVE,WELLS AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,25,39.1413613,-77.19357335,2021-09-29,12:00:00,2021,9,29
EJ7880000K,Maryland (State),FREDERICK RD,ODENDHAL AVE,SAME DIR REAR END,GAITHERSBURG,CLOUDY,WET,TRAFFIC SIGNAL,30,39.1486237,-77.20649248,2020-06-19,18:00:00,2020,6,19
EJ7856006J,Maryland (State),FREDERICK RD,ODENDHAL AVE,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,,30,39.148085,-77.20616833,2019-03-07,19:28:00,2019,3,7
EJ7875003D,Maryland (State),FREDERICK RD,CHRISTOPHER AVE,SINGLE VEHICLE,GAITHERSBURG,RAINING,WET,,40,39.15450687,-77.214275,2023-02-16,23:34:00,2023,2,16
DD5598003R,Municipality,MCARTHUR DR,CROYDON AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,RAINING,WET,,25,39.0876968,-77.14035689,2020-02-04,08:03:00,2020,2,4
MCP14170056,Maryland (State),CLOPPER RD,LONGDRAFT RD,SINGLE VEHICLE,GAITHERSBURG,,DRY,TRAFFIC SIGNAL,35,39.14835077,-77.23839283,2016-05-17,06:25:00,2016,5,17
DD5606003W,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,SINGLE VEHICLE,ROCKVILLE,CLOUDY,,TRAFFIC SIGNAL,35,39.07497066,-77.11555973,2016-11-14,19:32:00,2016,11,14
DD56100062,Municipality,N WASHINGTON ST,BEALL AVE #2,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08702833,-77.15263833,2019-10-21,10:28:00,2019,10,21
DD5606004T,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.074465,-77.13551667,2018-09-19,22:18:00,2018,9,19
DD5646001L,Maryland (State),ROCKVILLE PIKE,ROLLINS AVE,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05889854,-77.1214354,2021-10-04,07:45:00,2021,10,4
MCP9419001B,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.11718683,-77.1687335,2017-05-23,07:32:00,2017,5,23
MCP2931004B,County,SHADY GROVE RD,RESEARCH BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10500167,-77.19054833,2020-02-07,15:20:00,2020,2,7
EJ78590002,Municipality,E DIAMOND AVE,CHESTNUT ST,OTHER,GAITHERSBURG,CLEAR,DRY,,30,39.14014833,-77.20393333,2015-05-26,17:46:00,2015,5,26
MCP23140018,Maryland (State),DARNESTOWN RD,TREWORTHY RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,40,39.10335817,-77.2263255,2018-06-12,17:49:00,2018,6,12
DD56150028,Maryland (State),W MONTGOMERY AVE,ADCLARE RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08564167,-77.16966667,2016-08-04,09:07:00,2016,8,4
MCP21160085,County,MONTROSE RD,TOWER OAKS BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.05597167,-77.14940333,2018-02-27,15:41:00,2018,2,27
MCP25040051,Municipality,WOOTTON PKWY,LONGHILL DR,SINGLE VEHICLE,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,35,39.07099333,-77.17505833,2019-09-28,20:16:00,2019,9,28
MCP2228000M,Municipality,KENSINGTON PKWY,MONTGOMERY AVE,SAME DIRECTION LEFT TURN,KENSINGTON,CLEAR,DRY,,25,39.02549,-77.07157833,2019-12-18,15:00:00,2019,12,18
DM84620004,Municipality,BELFORD PL,PRINCE GEORGES AVE,SAME DIR REAR END,TAKOMA PARK,,,,25,38.973178,-76.998201,2017-09-19,00:00:00,2017,9,19
DD5522001M,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.083615,-77.136635,2015-03-21,19:49:00,2015,3,21
MCP30930015,Maryland (State),CONNECTICUT AVE,ROSEMARY ST #2,SAME DIR REAR END,CHEVY CHASE #4,,DRY,TRAFFIC SIGNAL,30,38.97830333,-77.07717667,2018-10-14,15:30:00,2018,10,14
DM8494002J,Municipality,ALLEGHENY AVE,SECOND AVE,SAME DIRECTION SIDESWIPE,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,0,38.9710054,-77.0056797,2022-12-16,08:14:00,2022,12,16
EJ78760055,Maryland (State),CLOPPER RD,W WATKINS MILL RD,ANGLE MEETS RIGHT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.14768792,-77.23320878,2022-11-26,17:40:00,2022,11,26
DD5605005H,Maryland (State),W JEFFERSON ST,S WASHINGTON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.08334133,-77.15280583,2018-05-29,12:00:00,2018,5,29
DD5508000M,Maryland (State),FIRST ST,GRANDIN AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,,NO CONTROLS,40,39.080825,-77.13710833,2015-01-05,17:47:00,2015,1,5
HA24480001,Government,SLIGO CREEK PKWY,DOMER AVE,SINGLE VEHICLE,TAKOMA PARK,RAINING,WET,NO CONTROLS,25,38.99462272,-77.00405627,2018-05-22,23:11:00,2018,5,22
DD56120003,Maryland (State),HUNGERFORD DR,E MIDDLE LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.08619,-77.14914667,2017-02-03,13:11:00,2017,2,3
MCP30580009,Municipality,WOOTTON PKWY,W EDMONSTON DR,SINGLE VEHICLE,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,30,39.07244833,-77.13829167,2017-08-11,20:20:00,2017,8,11
DD55380010,Municipality,LINCOLN ST,FIRST ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.09016333,-77.13634833,2015-10-12,16:03:00,2015,10,12
DD55200010,Municipality,W GUDE DR,WATKINS POND BLVD,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.0791168,-77.0899968,2022-06-22,12:10:00,2022,6,22
MCP3191000D,Municipality,N WASHINGTON ST,BEALL AVE #2,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.08026,-77.14514333,2019-03-26,07:24:00,2019,3,26
MCP3245003Q,Municipality,WASHINGTONIAN BLVD,RIO BLVD,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,25,39.11616192,-77.19915922,2022-09-25,15:25:00,2022,9,25
MCP0672000S,County,MUDDY BRANCH RD,W DEER PARK RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,40,39.13484076,-77.20572106,2019-11-10,22:23:00,2019,11,10
DD5538002C,Municipality,MONROE ST,FLEET ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08100167,-77.149845,2017-04-04,17:25:00,2017,4,4
EJ78790012,Maryland (State),S FREDERICK RD,S SUMMIT AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,UNKNOWN,35,39.13784042,-77.19397051,2020-08-29,19:00:00,2020,8,29
HA24050004,Government,SLIGO CREEK PKWY,DOMER AVE,HEAD ON LEFT TURN,TAKOMA PARK,SNOW,SNOW,OTHER,25,39.014055,-77.01569167,2017-01-07,14:56:00,2017,1,7
DD5633005P,Municipality,E GUDE DR,ROTHGEB DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09675439,-77.13502559,2021-07-01,10:20:00,2021,7,1
DD5630003B,Maryland (State),NORBECK RD,E GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,50,39.09028031,-77.12828534,2020-09-22,21:57:00,2020,9,22
MCP1580009T,Maryland (State),W DIAMOND AVE,MEEM AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,STOP SIGN,35,39.14054167,-77.201955,2018-11-20,07:45:00,2018,11,20
MCP1334005J,Maryland (State),FREDERICK RD,PROFESSIONAL DR,SAME DIRECTION SIDESWIPE,GAITHERSBURG,RAINING,WET,,40,39.16371333,-77.22687,2017-10-09,07:07:00,2017,10,9
MCP2311002P,Municipality,ODENDHAL AVE,RUSSELL AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,YIELD SIGN,35,39.15055,-77.20416667,2017-08-21,17:50:00,2017,8,21
DM84890012,Municipality,BRIGHTON AVE,HOUSTON AVE,OTHER,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,0,38.99072,-77.0042035,2021-12-14,11:23:00,2021,12,14
MCP1378007Z,County,RAILROAD ST,RIDGE RD,OPPOSITE DIRECTION SIDESWIPE,WASHINGTON GROVE,RAINING,WET,NO CONTROLS,25,39.13509103,-77.17490494,2015-10-01,14:38:00,2015,10,1
MCP1465001N,County,MONTROSE RD,TOWER OAKS BLVD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.05624167,-77.14947667,2015-10-28,06:54:00,2015,10,28
MCP2512001F,Maryland (State),CLOPPER RD,FIRSTFIELD RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.144215,-77.2246,2015-09-11,18:33:00,2015,9,11
DD5610002K,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.07879167,-77.13263,2017-04-03,15:48:00,2017,4,3
MCP2504000N,Maryland (State),DARNESTOWN RD,TREWORTHY RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,STOP SIGN,40,39.10340167,-77.22554833,2015-05-20,19:51:00,2015,5,20
MCP1366003Z,Maryland (State),E JEFFERSON ST,MONROE ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLOUDY,WET,,30,39.08193547,-77.1493113,2015-12-22,14:11:00,2015,12,22
MCP28630026,Municipality,RUSSELL AVE,CHRISTOPHER AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,30,39.15753667,-77.21387,2018-09-05,12:30:00,2018,9,5
MCP2689001S,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,50,39.09323833,-77.122,2016-04-10,13:23:00,2016,4,10
EJ7856003T,Maryland (State),S FREDERICK RD,CEDAR AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,STOP SIGN,30,39.13967167,-77.19655333,2017-08-23,21:27:00,2017,8,23
DD56040025,Maryland (State),ROCKVILLE PIKE,WOOTTON PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.076355,-77.138715,2018-11-07,07:35:00,2018,11,7
EJ78520075,Municipality,TSCHIFFELY SQUARE RD,TSCHIFFELY SQUARE RD (AHEAD),SAME DIRECTION SIDESWIPE,GAITHERSBURG,,DRY,,25,39.12255007,-77.24418084,2023-01-12,17:37:00,2023,1,12
MCP2837003V,Maryland (State),DARNESTOWN RD,EDISON PARK DR,ANGLE MEETS RIGHT TURN,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,40,39.10930167,-77.23765333,2021-05-16,08:13:00,2021,5,16
MCP1233001V,Maryland (State),UNIVERSITY BLVD W,PERRY AVE,STRAIGHT MOVEMENT ANGLE,KENSINGTON,CLOUDY,DRY,NO CONTROLS,35,39.03297,-77.07328,2017-09-16,15:03:00,2017,9,16
MCP23390043,Maryland (State),ROCKVILLE PIKE,ROLLINS AVE,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,,40,39.05790333,-77.12141333,2019-01-23,20:16:00,2019,1,23
DD5595002Z,Municipality,E MONTGOMERY AVE AT COURTHOUSE SQ,E MONTGOMERY AVE (BACK),OTHER,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,25,39.084003,-77.15103967,2016-08-31,14:22:00,2016,8,31
MCP2866001N,Maryland (State),CONNECTICUT AVE,ROSEMARY ST #2,SAME DIRECTION SIDESWIPE,CHEVY CHASE #4,CLEAR,DRY,TRAFFIC SIGNAL,30,38.97890167,-77.07702833,2015-09-11,17:42:00,2015,9,11
DD5615001S,Maryland (State),HUNGERFORD DR,MANNAKEE ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,35,39.09666333,-77.15446833,2016-05-05,10:01:00,2016,5,5
DD56330035,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,,40,39.0718587,-77.13284403,2020-01-19,17:50:00,2020,1,19
EJ7875001C,Maryland (State),FREDERICK RD,TRAVIS AVE,HEAD ON,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,40,39.16141468,-77.2227116,2020-08-04,20:26:00,2020,8,4
MCP3287000X,Maryland (State),ROCKVILLE PIKE,HALPINE RD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.06188748,-77.12391296,2021-05-09,16:20:00,2021,5,9
DM8423001Y,Maryland (State),FLOWER AVE,DOMER AVE,UNKNOWN,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.99637833,-77.00315167,2019-04-20,03:00:00,2019,4,20
MCP15540062,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.11449487,-77.18565814,2021-03-05,15:59:00,2021,3,5
DD5603002K,Municipality,MARYLAND AVE,VINSON ST,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,15,39.08213951,-77.15148926,2016-03-07,20:08:00,2016,3,7
DD5540002Q,Maryland (State),FALLS RD,WOOTTON PKWY,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.06961346,-77.17016463,2023-04-13,11:38:00,2023,4,13
EJ78240004,Maryland (State),W DIAMOND AVE,BUREAU DR,SINGLE VEHICLE,GAITHERSBURG,RAINING,WET,FLASHING TRAFFIC SIGNAL,35,39.14191,-77.21790833,2016-01-16,01:41:00,2016,1,16
DD5657000W,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,45,39.092351,-77.12294167,2023-06-21,11:00:00,2023,6,21
DD5648001J,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.07445877,-77.13588173,2022-11-26,12:10:00,2022,11,26
EJ7884001Y,Municipality,OLDE TOWNE AVE,S SUMMIT AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,25,39.14097925,-77.19375597,2021-05-10,15:00:00,2021,5,10
DD5637000G,Maryland (State),ROCKVILLE PIKE,RICHARD MONTGOMERY DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.080388,-77.14421818,2019-10-08,22:00:00,2019,10,8
DD56150017,Maryland (State),HUNGERFORD DR,BEALL AVE #2,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08918896,-77.15160057,2016-01-06,10:37:00,2016,1,6
DM8445000S,Maryland (State),CARROLL AVE,GARLAND AVE,OTHER,TAKOMA PARK,,DRY,STOP SIGN,5,38.986336,-76.996002,2016-01-05,12:15:00,2016,1,5
MCP27600037,Municipality,RUSSELL AVE,LAKE FOREST BLVD,HEAD ON LEFT TURN,GAITHERSBURG,RAINING,WET,TRAFFIC SIGNAL,30,39.15131,-77.20711167,2023-02-25,16:54:00,2023,2,25
EJ7884002N,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11506997,-77.18539685,2021-08-19,20:59:00,2021,8,19
DD5624002P,Maryland (State),FIRST ST,GRANDIN AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08130717,-77.13735117,2019-06-14,18:04:00,2019,6,14
EJ7852004P,Maryland (State),FREDERICK RD,MARYLAND AVE,OTHER,GAITHERSBURG,RAINING,WET,NO CONTROLS,30,39.14575022,-77.20354333,2021-07-12,17:30:00,2021,7,12
DD5636004B,Municipality,W EDMONSTON DR,CURTIS PL,UNKNOWN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.07144371,-77.14164116,2021-10-18,19:55:00,2021,10,18
DM8338000G,Maryland (State),PHILADELPHIA AVE,HOLT PL,OTHER,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.97837015,-77.00797632,2016-06-12,14:43:00,2016,6,12
MCP23860021,Maryland (State),CONNECTICUT AVE,KNOWLES AVE,SAME DIR REAR END,KENSINGTON,CLEAR,DRY,TRAFFIC SIGNAL,30,39.027755,-77.07713833,2019-04-02,16:30:00,2019,4,2
MCP23980027,Municipality,GIRARD ST,WHETSTONE GLEN ST,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLOUDY,DRY,STOP SIGN,35,39.14993667,-77.18925833,2018-07-25,10:44:00,2018,7,25
MCP21980098,County,FIELDS RD,WASHINGTONIAN BLVD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,STOP SIGN,35,39.111235,-77.19184333,2021-04-22,18:46:00,2021,4,22
DM8374002N,Maryland (State),NEW HAMPSHIRE AVE,ALLEY #4,HEAD ON LEFT TURN,TAKOMA PARK,CLEAR,DRY,TRAFFIC SIGNAL,15,38.98810871,-76.98773631,2020-03-27,07:50:00,2020,3,27
MCP1419000Q,Maryland (State),FALLS RD,MARYLAND AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.07469667,-77.16409667,2015-04-13,14:12:00,2015,4,13
MCP1433003T,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05877667,-77.12124333,2022-01-07,19:40:00,2022,1,7
DD5582001S,Municipality,E GUDE DR,TAFT CT,HEAD ON,ROCKVILLE,RAINING,WET,,40,39.09301,-77.13148,2019-04-19,22:52:00,2019,4,19
MCP21890002,Municipality,GOLD KETTLE DR,GOLD KETTLE CT,SINGLE VEHICLE,GAITHERSBURG,CLEAR,SNOW,NO CONTROLS,15,39.24956667,-77.443345,2017-01-08,03:16:00,2017,1,8
MCP137800K2,Maryland (State),CLOPPER RD,TWELVE OAKS DR,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.14626167,-77.228755,2017-12-21,17:49:00,2017,12,21
DM85000014,Maryland (State),NEW HAMPSHIRE AVE,KIRKLYNN AVE,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,CLOUDY,DRY,TRAFFIC SIGNAL,0,38.98754275,-76.98798884,2023-01-14,14:18:00,2023,1,14
DD5595001B,Municipality,RESEARCH BLVD,W GUDE DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,35,39.10085878,-77.18244195,2015-05-13,17:31:00,2015,5,13
DD5646000Y,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.075772,-77.11867067,2021-03-07,08:00:00,2021,3,7
DD5635000B,Municipality,FLEET ST,MONROE ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.080787,-77.14995967,2019-01-09,11:24:00,2019,1,9
DD5574000M,Maryland (State),NORBECK RD,E GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,50,39.09048802,-77.1280615,2016-10-05,17:16:00,2016,10,5
DM8439002B,Maryland (State),NEW HAMPSHIRE AVE,LARCH AVE,SAME DIR REAR END,TAKOMA PARK,CLEAR,DRY,,10,38.977555,-76.99207167,2019-01-26,09:05:00,2019,1,26
MCP12100050,Municipality,E DIAMOND AVE,ALLEY #3,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.14208419,-77.18994616,2021-11-14,15:25:00,2021,11,14
EJ7855001W,Maryland (State),FREDERICK RD,LAKE FOREST BLVD,SAME DIRECTION SIDESWIPE,GAITHERSBURG,,DRY,NO CONTROLS,35,39.15161833,-77.21048333,2017-06-16,18:44:00,2017,6,16
MCP2607001T,Municipality,E DIAMOND AVE,S SUMMIT AVE,OPPOSITE DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.14218333,-77.19105667,2016-10-21,19:19:00,2016,10,21
EJ78330070,Maryland (State),FREDERICK RD,LAKE FOREST BLVD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,40,39.15007708,-77.20881237,2021-08-22,00:32:00,2021,8,22
MCP2707001F,County,MUDDY BRANCH RD,WEST SIDE DR,HEAD ON LEFT TURN,GAITHERSBURG,,DRY,TRAFFIC SIGNAL,45,39.129005,-77.20796167,2018-12-17,13:20:00,2018,12,17
MCP2864002L,Municipality,WOOTTON PKWY,SEVEN LOCKS RD,HEAD ON LEFT TURN,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,40,39.06694333,-77.16142667,2017-03-18,19:26:00,2017,3,18
MCP137800NF,Maryland (State),CLOPPER RD,METROPOLITAN GROVE RD,SINGLE VEHICLE,GAITHERSBURG,RAINING,WET,TRAFFIC SIGNAL,35,39.146305,-77.22842667,2018-11-09,12:27:00,2018,11,9
EJ78730039,Municipality,RIO BLVD,WASHINGTONIAN BLVD,OTHER,GAITHERSBURG,CLEAR,DRY,YIELD SIGN,25,39.1166646,-77.20113171,2020-10-17,13:50:00,2020,10,17
MCP2177001N,Interstate (State),EISENHOWER MEMORIAL HWY,W GUDE DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,RAINING,WET,NO CONTROLS,55,39.10085878,-77.17906907,2017-05-11,13:11:00,2017,5,11
MCP9379003Y,Municipality,E GUDE DR,TAFT ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09363333,-77.13216667,2022-06-10,12:46:00,2022,6,10
DM84510012,Maryland (State),NEW HAMPSHIRE AVE,KIRKLYNN AVE,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,CLEAR,DRY,TRAFFIC SIGNAL,35,38.96985302,-77.00343132,2016-11-14,17:55:00,2016,11,14
DD56030030,Maryland (State),HUNGERFORD DR,MANNAKEE ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09672065,-77.15317369,2016-08-12,10:03:00,2016,8,12
MCP1342001R,Maryland (State),DARNESTOWN RD,KENT OAKS WAY,HEAD ON LEFT TURN,GAITHERSBURG,CLOUDY,DRY,STOP SIGN,40,39.11370667,-77.24282667,2017-11-14,13:50:00,2017,11,14
EJ7864000C,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.153855,-77.21077333,2016-09-25,19:10:00,2016,9,25
MCP1580004V,Maryland (State),QUINCE ORCHARD RD,ORCHARD RIDGE DR,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,WET,TRAFFIC SIGNAL,40,39.12904167,-77.23377,2015-12-10,08:59:00,2015,12,10
DD5643002N,Maryland (State),HUNGERFORD DR,PARK RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.08494667,-77.14801217,2023-04-01,17:30:00,2023,4,1
MCP22690024,County,WASHINGTON GROVE LA,MCCAULEY ST,HEAD ON,WASHINGTON GROVE,CLEAR,DRY,NO CONTROLS,35,39.14303798,-77.17601762,2022-09-27,09:00:00,2022,9,27
EJ7829003Y,County,FIELDS RD,WASHINGTONIAN BLVD,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.11138833,-77.192245,2018-02-01,18:25:00,2018,2,1
EJ7887002C,Municipality,N SUMMIT AVE,BROOKS AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,25,39.14408972,-77.1928972,2023-05-05,08:10:00,2023,5,5
DD5653000W,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLOUDY,,NO CONTROLS,10,39.07591403,-77.13756085,2022-01-27,18:11:00,2022,1,27
